8.750000000000000833e-02 -3.782363365620067253e-01 1.797803359031677246e+02
7.798445708670273535e-02 -4.297350459289165925e-01 1.905078799724578857e+02
6.950372053837461372e-02 -4.876769265034233136e-01 2.174435355663299561e+02
6.194525613361207689e-02 -5.528440574715364209e-01 2.491886928081512451e+02
5.520876764201691766e-02 -6.261130587401411152e-01 2.951267113685607910e+02
4.920486595415554665e-02 -7.084704502978363960e-01 3.558289580345153809e+02
4.385388294238631857e-02 -8.010204238706745139e-01 4.163808112144470215e+02
3.908481431320925958e-02 -9.050036826406741008e-01 4.873052933216094971e+02
3.483437742343101912e-02 -1.021807632241317876e+00 5.882289674282073975e+02
3.104617155793785652e-02 -1.152996334528415101e+00 7.288892064094543457e+02
2.766992952647331916e-02 -1.300321231754075324e+00 8.174960069656372070e+02
2.466085064856396794e-02 -1.465742209813973851e+00 9.593548352718353271e+02
2.197900627570881921e-02 -1.651468363466367384e+00 1.144664401054382324e+03
1.958880996247297501e-02 -1.859967271314405757e+00 1.338271836042404175e+03
1.745854525597768936e-02 -2.094022271833100746e+00 1.572116517543792725e+03
1.555994483784057560e-02 -2.356743288996782315e+00 1.842526451587677002e+03
1.386781543403474252e-02 -2.651630708690194460e+00 2.282920395612716675e+03
1.235970351544909800e-02 -2.982596660164583913e+00 2.618343862056732178e+03
1.101559735319896510e-02 -3.354038613422812176e+00 3.152859664678573608e+03
9.817661475142177435e-03 -3.770890534520975113e+00 3.714907662868499756e+03
8.750000000000000833e-03 -4.238704265913860070e+00 4.470680998563766479e+03
7.798445708670276311e-03 -4.763659996431143462e+00 5.241500136137008667e+03
6.950372053837462066e-03 -5.352786339547662919e+00 6.370210441827774048e+03
6.194525613361201444e-03 -6.013842300998948787e+00 7.472006907224655151e+03
5.520876764201688991e-03 -6.755651194426811834e+00 8.754921129465103149e+03
4.920486595415554491e-03 -7.588050781441041615e+00 1.060663385152816772e+04
4.385388294238633938e-03 -8.522082280805346244e+00 1.263312674903869629e+04
3.908481431320926999e-03 -9.570142569236695707e+00 1.503702908921241760e+04
3.483437742343097835e-03 -1.074615396716875360e+01 1.754845530271530151e+04
3.104617155793784177e-03 -1.206574085812190589e+01 2.123741950058937073e+04
2.766992952647331916e-03 -1.354637803456794032e+01 2.703149472522735596e+04
2.466085064856397835e-03 -1.520770850632659688e+01 3.169785248637199402e+04
2.197900627570882007e-03 -1.707185954691007268e+01 3.897473857331275940e+04
1.958880996247295680e-03 -1.916349152086422336e+01 4.336689089798927307e+04
1.745854525597769109e-03 -2.151042908793361974e+01 3.998113052916526794e+04
1.555994483784057299e-03 -2.414369496619781685e+01 4.697012288475036621e+04
