9.999999999999999547e-08 1.428120025685935020e+09 2.295902746626482904e+08 7.083211660385131836e+00
8.531678524172805900e-08 2.105543800210577488e+09 3.787020506266716719e+08 9.732781410217285156e+00
7.278953843983150306e-08 3.095500829388685226e+09 6.205136955428996086e+08 1.339762520790100098e+01
6.210169418915615281e-08 4.540585153676707268e+09 1.010061281819414854e+09 1.497081112861633301e+01
5.298316906283706935e-08 6.648275656334837914e+09 1.633332500877202511e+09 1.887710833549499512e+01
4.520353656360243194e-08 9.720372711361185074e+09 2.623494854680860519e+09 2.742892289161682129e+01
3.856620421163472375e-08 1.419303320156159210e+10 4.183913457771870613e+09 3.351535511016845703e+01
3.290344562312667620e-08 2.069550478074840927e+10 6.621865436737866402e+09 3.983337330818176270e+01
2.807216203941176825e-08 3.013212111001864243e+10 1.039631441663932037e+10 5.967187452316284180e+01
2.395026619987485903e-08 4.379135987324677277e+10 1.618238081636860657e+10 6.912351298332214355e+01
2.043359717856941810e-08 6.350485840878211975e+10 2.496401477359917068e+10 9.672701883316040039e+01
1.743328822199988141e-08 9.185339678206132507e+10 3.815537370495796967e+10 1.239082899093627930e+02
1.487352107293510953e-08 1.324629054817040253e+11 5.777307325335594940e+10 1.556967442035675049e+02
1.268961003167922039e-08 1.903967112906691895e+11 8.666500680730960083e+10 2.060633435249328613e+02
1.082636733874054581e-08 2.727008352774126892e+11 1.288268837706530304e+11 2.642398424148559570e+02
9.236708571873865681e-09 3.891497808374332886e+11 1.898346571292534485e+11 3.496599798202514648e+02
7.880462815669913030e-09 5.532692244849976807e+11 2.774369923883778076e+11 4.573226294517517090e+02
6.723357536499334461e-09 7.837439900189786377e+11 4.023705597547131958e+11 5.972252914905548096e+02
5.736152510448680654e-09 1.106343766528009521e+12 5.794751458457344971e+11 7.761878271102905273e+02
4.893900918477494042e-09 1.556586792955399902e+12 8.292360288903496094e+11 1.015925492048263550e+03
4.175318936560400459e-09 2.183382565073701416e+12 1.179893506942074463e+12 1.321792240619659424e+03
3.562247890262444233e-09 3.054047858670182129e+12 1.670347729797008057e+12 1.687768295526504517e+03
3.039195382313197457e-09 4.261195140434409180e+12 2.354147716336337891e+12 2.211324127912521362e+03
2.592943797404666972e-09 5.932201702954007812e+12 3.304974676013873047e+12 2.882182310104370117e+03
2.212216291070450144e-09 8.242193741158732422e+12 4.624159096873292969e+12 3.822286909103393555e+03
1.887391822135097374e-09 1.143196340673537695e+13 6.451055969684237305e+12 4.930116001129150391e+03
1.610262027560939187e-09 1.583240336331718359e+13 8.977186223711195312e+12 6.509486866712570190e+03
1.373823795883262391e-09 2.189841467717153516e+13 1.246587160822200586e+13 8.489197346448898315e+03
1.172102297533480408e-09 3.025495984951083594e+13 1.727888265097156836e+13 1.057569342517852783e+04
1.000000000000000062e-09 4.176093640199487500e+13 2.391341731438975000e+13 1.463343404412269592e+04
