1.000000000000000056e-01 1.730885022174562804e-01 1.418627001346592365e-02 2.357516957742930575e-03 5.018167877973891532e-04 1.200571766539366834e-04 3.062335423907600794e-05 8.117326740524963275e-06 2.205067072226771318e-06 6.088933271342171813e-07 1.700579410271513211e-07 4.788555245702402391e-08 1.356616772885257695e-08 3.861407915870671829e-09 1.103190003028290637e-09 3.161364528882077237e-10 9.082458754977652858e-11 2.615030535842087152e-11 7.543486597243065438e-12 2.179683586990114146e-12 6.307591647036395970e-13 1.827759585392640656e-13 5.302819704870938911e-14 1.540216323928074621e-14 4.478211276496236834e-15 1.303290598083094835e-15 3.796309248063640811e-16 1.106722260643180683e-16 3.228853335836491502e-17 9.426898324589071160e-18 2.754104436094477026e-18 8.051282608481127335e-19 2.355083849007973764e-19 6.892697691851196509e-20 2.018365311615714676e-20 5.913236090123138832e-21 1.733220269751078632e-21 5.082465832711087607e-22 1.490998522011255888e-22 4.375750867125024398e-23 1.284670769998760015e-23 4.632110023498535156e+01
8.912509381337455072e-02 1.968806727167365933e-01 1.677047000170150265e-02 2.927837114042762187e-03 6.587589320251527585e-04 1.672377604948667180e-04 4.538188228598821723e-05 1.282067071204317536e-05 3.716674268957609887e-06 1.096284625917980866e-06 3.272884684728302711e-07 9.856175232969095808e-08 2.987357336605085962e-08 9.099375215495150676e-09 2.782455931239100211e-09 8.535256966125541740e-10 2.625090135460437640e-10 8.091683369675217344e-11 2.499019725614418926e-11 7.730983810894651671e-12 2.395261838912370794e-12 7.431189988263855006e-13 2.308320375947806424e-13 7.178271553035428674e-14 2.234549991068850039e-14 6.962611681557220344e-15 2.171380224609189386e-15 6.777262482739183565e-16 2.116915018605325574e-16 6.617007081903069147e-17 2.069708825547677370e-17 6.477815467964638727e-18 2.028632128093581642e-18 6.356507013244939631e-19 1.992785563050702690e-19 6.250529203663862056e-20 1.961442268221736354e-20 6.157805918436114034e-21 1.934007600925789812e-21 6.076629638695938647e-22 1.909990090533072468e-22 5.113826465606689453e+01
7.943282347242813790e-02 2.236588767126118926e-01 1.973586331551962017e-02 3.605869611061293840e-03 8.541191023967708304e-04 2.291373145925639930e-04 6.587551323202986159e-05 1.975242597017224833e-05 6.085687382169251788e-06 1.909644932839313343e-06 6.069498242015475347e-07 1.946966274479236848e-07 6.288351467634492243e-08 2.041665867616589792e-08 6.655995280798722948e-09 2.177081950784737039e-09 7.140334212138096892e-10 2.347243765102532732e-10 7.731307961862091778e-11 2.550903555695952445e-11 8.429375597227807634e-12 2.789251738083404516e-12 9.240892379831832543e-13 3.064970109242123489e-13 1.017616346123837555e-13 3.381834527960448668e-14 1.124865182095453820e-14 3.744565483987870996e-15 1.247473074745284873e-15 4.158801252080179786e-16 1.387371999969036948e-16 4.631138805702376699e-17 1.546808975454433045e-17 5.169217962657421583e-18 1.728378070507326462e-18 5.781838059747439861e-19 1.935061885349924737e-19 6.479103145674149527e-20 2.170281864794111349e-20 7.272595162412102688e-21 2.437957633491211834e-21 5.677859401702880859e+01
7.079457843841380216e-02 2.537841987045854064e-01 2.312887681272414800e-02 4.406669420235351069e-03 1.094704215753253967e-03 3.091379317423198188e-04 9.378981908271206232e-05 2.973136065861113075e-05 9.697287782634050996e-06 3.224626017202640610e-06 1.086921406751166459e-06 3.699752450766840546e-07 1.268547079477687518e-07 4.373687115505143081e-08 1.514501562042316142e-08 5.262565088361973319e-09 1.833827888366587717e-09 6.405476441872649385e-10 2.241940102710303594e-10 7.860664404394320936e-11 2.760357527950104544e-11 9.706635766718946568e-12 3.417507627353497558e-12 1.204586115350878786e-12 4.250224206283616474e-13 1.501051280287896842e-13 5.305884257324050974e-14 1.877030189537054235e-14 6.645257354195943970e-15 2.354278423215559117e-15 8.346221275410043520e-16 2.960673072641465031e-16 1.050856758160151369e-16 3.731938680614457288e-17 1.326019764088290962e-17 4.713870998430862743e-18 1.676510255888938043e-18 5.965200380584860625e-19 2.123363754207767920e-19 7.561278451725092146e-20 2.693575089863132590e-20 6.229601383209228516e+01
6.309573444801933051e-02 2.876617192279897761e-01 2.700125977063671731e-02 5.346858957493700985e-03 1.388088492146174286e-03 4.111117891176541703e-04 1.311383544655266096e-04 4.378626544194512768e-05 1.506290997062441806e-05 5.288360059922391891e-06 1.883504522956233854e-06 6.778467393281434500e-07 2.458420697158090918e-07 8.968899631277377344e-08 3.287120929254313805e-08 1.209152375910155388e-08 4.461082820675222379e-09 1.649965542615138771e-09 6.115331765527015917e-10 2.270645306631790603e-10 8.444305549395349479e-11 3.144744740268883961e-11 1.172600579831736038e-11 4.377294014726057044e-12 1.635718109713108905e-12 6.118164803211154516e-13 2.290402833647294556e-13 8.581292901942567973e-14 3.217505039638912134e-14 1.207228970557602114e-14 4.532569714312800646e-15 1.702810093384443372e-15 6.400868500546048425e-16 2.407398903442076361e-16 9.059002943232099103e-17 3.410544611961273828e-17 1.284596738928797005e-17 4.840600539167084944e-18 1.824783669777566727e-18 6.881676980284474332e-19 2.596208703037878359e-19 6.827387666702270508e+01
5.623413251903491145e-02 3.257459094942424804e-01 3.141076095108994576e-02 6.444804863105751090e-03 1.742669169954461821e-03 5.394498412441251466e-04 1.802899311485040674e-04 6.318363052826600045e-05 2.284474088344967980e-05 8.438423344661072310e-06 3.164624515047728445e-06 1.199987508923029749e-06 4.587793146243794140e-07 1.765032633272641528e-07 6.823697609371986429e-08 2.648314657280161991e-08 1.031058753107481618e-08 4.024614950343596917e-09 1.574394465079018822e-09 6.170409938885708240e-10 2.422250133758246356e-10 9.522346489207577962e-11 3.748185091317866251e-11 1.477047923917620098e-11 5.826644882687681194e-12 2.300668759251825942e-12 9.092181248584065763e-13 3.596101006651515883e-13 1.423378702382695114e-13 5.637827018676815610e-14 2.234529394831067404e-14 8.861878757433528383e-15 3.516535582554706075e-15 1.396173027061595297e-15 5.546069165061335871e-16 2.204149376583724446e-16 8.763857935392455992e-17 3.486084501222153522e-17 1.387264396518462672e-17 5.522687579501069832e-18 2.199395771159647817e-18 7.407545542716979980e+01
5.011872336272722023e-02 3.685466820136623634e-01 3.642189082158761582e-02 7.720823534117167951e-03 2.167733064719900259e-03 6.990920206400351531e-04 2.439940886937144910e-04 8.945400123571040118e-05 3.388058422232190155e-05 1.312349137757019396e-05 5.165254686654070018e-06 2.056889136236771259e-06 8.262772247658586033e-07 3.341467830749127995e-07 1.358321887417540728e-07 5.544411424411249324e-08 2.270659380614887586e-08 9.324722252511334327e-09 3.838072701123349524e-09 1.582832897948242077e-09 6.538614984948486296e-10 2.705041531575503088e-10 1.120537592210940641e-10 4.647119124173164147e-11 1.929287997401160123e-11 8.017246689752121295e-12 3.334522634551353673e-12 1.388009959899128714e-12 5.781974622265879788e-13 2.410248654877334553e-13 1.005378462936763202e-13 4.196251573065072043e-14 1.752433824792459276e-14 7.322432889099544878e-15 3.061185443022101262e-15 1.280360546174099021e-15 5.357624317428610738e-16 2.242845495649152428e-16 9.392996231302357116e-17 3.935300324980329516e-17 1.649348476561306130e-17 8.290742087364196777e+01
4.466835921509629964e-02 4.166361771089541755e-01 4.210677767036269392e-02 9.197418312017518333e-03 2.673536217399938124e-03 8.955606680640089499e-04 3.254053847216024139e-04 1.244166669407736816e-04 4.920835253909480034e-05 1.992505263851276025e-05 8.204746441572860022e-06 3.420558853153095746e-06 1.439316827715570130e-06 6.099537561331312904e-07 2.599186011565389098e-07 1.112448185132287004e-07 4.778100457856526976e-08 2.058197505305890209e-08 8.887199561585061877e-09 3.845274703678172484e-09 1.666666171585215227e-09 7.234850551336156695e-10 3.144785681867440720e-10 1.368576406264407455e-10 5.962261917812692425e-11 2.600000652256344945e-11 1.134800704112551499e-11 4.956992377948622237e-12 2.166918314415165108e-12 9.479142936265960037e-13 4.149323464476549097e-13 1.817393531639587440e-13 7.964671120953772496e-14 3.492361948331188044e-14 1.532109865396176740e-14 6.724620010476389156e-15 2.952852198699245920e-15 1.297184140495287850e-15 5.700830618083469010e-16 2.506354830817088330e-16 1.102317822547813358e-16 9.083194828033447266e+01
3.981071705534973415e-02 4.706563746402919746e-01 4.854612880918446338e-02 1.089955144024153978e-02 3.271398809140166342e-03 1.134999023148181539e-03 4.281074549185591481e-04 1.702026565036281744e-04 7.008958736805470614e-05 2.957949511802613325e-05 1.270559366358891611e-05 5.529155098623355156e-06 2.429898433021938524e-06 1.075948034884797817e-06 4.792360144335291328e-07 2.144536758207793544e-07 9.632719588889895906e-08 4.340083187770450829e-08 1.960441111076593607e-08 8.874440715594459338e-09 4.024602809444197748e-09 1.828067290599249547e-09 8.315005122977029837e-10 3.786733234401963978e-10 1.726402761187592403e-10 7.878580222973157919e-11 3.598678997418472542e-11 1.645108252213798987e-11 7.526165892172165787e-12 3.445534337691104410e-12 1.578416224585672072e-12 7.235188732413928007e-13 3.318370589242469957e-13 1.522760753317872121e-13 6.991281465820766712e-14 3.211352903853012848e-14 1.475755154331184385e-14 6.784618616186334431e-15 3.120412950023110090e-15 1.435706172764718756e-15 6.608120093578221756e-16 1.017560484409332275e+02
3.548133892335755130e-02 5.313276330876075537e-01 5.583030866693255295e-02 1.285495420077161291e-02 3.973817467144243575e-03 1.424216644118353123e-03 5.561380521366679963e-04 2.292763418736204690e-04 9.803162135329674689e-05 4.299991246465857241e-05 1.921305451568834066e-05 8.703221712146264741e-06 3.983563060426662890e-06 1.837960304827070306e-06 8.533321854148664842e-07 3.981604835911134483e-07 1.865246593423981580e-07 8.766649436059691180e-08 4.131481314327482197e-08 1.951476346104117497e-08 9.235447619133744758e-09 4.377969075043289716e-09 2.078327957610070699e-09 9.878859061640797423e-10 4.700991261750600944e-10 2.239296006888220125e-10 1.067654945696337477e-10 5.094625920162736294e-11 2.432907494411239566e-11 1.162639286437723403e-11 5.559658603793210940e-12 2.660206921089745864e-12 1.273589928073239706e-12 6.100639527981623684e-13 2.923741118192481236e-13 1.401870424221202745e-13 6.724670276292867867e-14 3.227141646607885322e-14 1.549314477882199467e-14 7.440926332953220577e-15 3.574969333732260205e-15 1.127495479583740234e+02
