1.000000000000000056e-01 -2.129046598431534321e-01 1.699934792518615723e+01
8.912509381337455072e-02 -2.391178136297154866e-01 1.740499281883239746e+01
7.943282347242813790e-02 -2.685389113318045196e-01 1.885370182991027832e+01
7.079457843841380216e-02 -3.015591116976572561e-01 2.020346522331237793e+01
6.309573444801933051e-02 -3.386173302679457708e-01 2.193779277801513672e+01
5.623413251903491145e-02 -3.802059888505194829e-01 2.529538583755493164e+01
5.011872336272722023e-02 -4.268776094021098921e-01 2.949584126472473145e+01
4.466835921509629964e-02 -4.792521196849205412e-01 1.647910690307617188e+01
3.981071705534973415e-02 -5.380250793690564137e-01 3.718250584602355957e+01
3.548133892335755130e-02 -6.039769293295306207e-01 4.574568438529968262e+01
3.162277660168379134e-02 -6.779833298151540788e-01 4.906200170516967773e+01
2.818382931264453578e-02 -7.610267991212755767e-01 5.841243267059326172e+01
2.511886431509579437e-02 -8.542097168505744520e-01 1.508219623565673828e+01
2.238721138568339902e-02 -9.587690438831184547e-01 1.635721898078918457e+01
1.995262314968878833e-02 -1.076092617479617930e+00 1.874454569816589355e+01
1.778279410038922925e-02 -1.207737662696034553e+00 8.097197484970092773e+01
1.584893192461113431e-02 -1.355451361023385815e+00 9.196826672554016113e+01
1.412537544622754007e-02 -1.521194154867255843e+00 1.008265211582183838e+02
1.258925411794167490e-02 -1.707165684380767434e+00 1.126910021305084229e+02
1.122018454301963036e-02 -1.915833993176434324e+00 6.311506271362304688e+01
1.000000000000000021e-02 -2.149968279419581130e+00 6.931937003135681152e+01
8.912509381337458889e-03 -2.412675648833700226e+00 7.865085887908935547e+01
7.943282347242813790e-03 -2.707442335701513603e+00 8.432908391952514648e+01
7.079457843841373450e-03 -3.038179969624054788e+00 9.900305962562561035e+01
6.309573444801930275e-03 -3.409277478908366632e+00 1.062796549797058105e+02
5.623413251903490971e-03 -3.825659330413385462e+00 1.190790927410125732e+02
5.011872336272724625e-03 -4.292850875265243893e+00 1.361438727378845215e+02
4.466835921509630485e-03 -4.817051666987150149e+00 1.491283679008483887e+02
3.981071705534969078e-03 -5.405217726861598848e+00 1.777399272918701172e+02
3.548133892335753221e-03 -6.065153846420941797e+00 1.946713879108428955e+02
3.162277660168379394e-03 -6.805617152916713763e+00 2.163184566497802734e+02
2.818382931264454792e-03 -7.636433311547317970e+00 2.516441538333892822e+02
2.511886431509579437e-03 -8.568626906500218965e+00 2.852934553623199463e+02
2.238721138568337734e-03 -9.614567730922601640e+00 3.352483150959014893e+02
1.995262314968878920e-03 -1.078813492699650922e+01 3.852325215339660645e+02
1.778279410038922752e-03 -1.210490115413515966e+01 4.445721054077148438e+02
1.584893192461114082e-03 -1.358233922899548851e+01 4.915204825401306152e+02
1.412537544622753964e-03 -1.524005397957402863e+01 5.690933976173400879e+02
1.258925411794166189e-03 -1.710004238960390310e+01 6.560402219295501709e+02
1.122018454301963036e-03 -1.918698548554413819e+01 7.912260026931762695e+02
1.000000000000000021e-03 -2.152857583900099314e+01 9.079317002296447754e+02
8.912509381337449564e-04 -2.415588503070362236e+01 1.009989133358001709e+03
7.943282347242813140e-04 -2.710377595166553277e+01 1.162340420722961426e+03
7.079457843841380172e-04 -3.041136541288474149e+01 1.398743484020233154e+03
6.309573444801929842e-04 -3.412254320183219392e+01 1.624741784095764160e+03
5.623413251903490971e-04 -3.828655447357398600e+01 1.838649895429611206e+03
5.011872336272719854e-04 -4.295865320422196731e+01 2.193167277336120605e+03
4.466835921509630485e-04 -4.820083537786004513e+01 2.568269820213317871e+03
3.981071705534969187e-04 -5.408266163572339735e+01 2.968123006343841553e+03
3.548133892335753221e-04 -6.068218030389981976e+01 3.368137779951095581e+03
3.162277660168379394e-04 -6.808696304737576099e+01 4.029320236682891846e+03
2.818382931264452299e-04 -7.639526689290676131e+01 4.673442378759384155e+03
2.511886431509579545e-04 -8.571733804031130433e+01 5.329982454538345337e+03
2.238721138568337788e-04 -9.617687476269902902e+01 6.136872265338897705e+03
1.995262314968878758e-04 -1.079126688075200775e+02 7.370205441951751709e+03
1.778279410038922698e-04 -1.210804470788461202e+02 8.258248315334320068e+03
1.584893192461112564e-04 -1.358549380389984265e+02 9.869573494434356689e+03
1.412537544622754072e-04 -1.524321902490967204e+02 1.106287966108322144e+04
1.258925411794166080e-04 -1.710321734075633913e+02 6.621621950149536133e+03
1.122018454301963009e-04 -1.919016988293250279e+02 8.222203405857086182e+03
