1.000000000000000056e-01 -2.129047352590739128e-01 2.744360041618347168e+01
8.912509381337455072e-02 -2.391178790562899503e-01 2.813818311691284180e+01
7.943282347242813790e-02 -2.685389475602571463e-01 2.967069721221923828e+01
7.079457843841380216e-02 -3.015591555649488886e-01 3.063396883010864258e+01
6.309573444801933051e-02 -3.386173732519089929e-01 3.308108687400817871e+01
5.623413251903491145e-02 -3.802060225465190291e-01 3.485707187652587891e+01
5.011872336272722023e-02 -4.268776447752529180e-01 3.834297299385070801e+01
4.466835921509629964e-02 -4.792521470555596297e-01 4.754439496994018555e+01
3.981071705534973415e-02 -5.380251042883554824e-01 5.345991396903991699e+01
3.548133892335755130e-02 -6.039769507142220828e-01 5.895032596588134766e+01
3.162277660168379134e-02 -6.779833537437831570e-01 3.335198426246643066e+01
2.818382931264453578e-02 -7.610268172842319379e-01 7.580977439880371094e+01
2.511886431509579437e-02 -8.542097536692877524e-01 8.836137986183166504e+01
2.238721138568339902e-02 -9.587690804899299257e-01 1.038928790092468262e+02
1.995262314968878833e-02 -1.076092651468152139e+00 1.035734000205993652e+02
1.778279410038922925e-02 -1.207737676127385473e+00 1.147612287998199463e+02
1.584893192461113431e-02 -1.355451372415762856e+00 1.277491781711578369e+02
1.412537544622754007e-02 -1.521194165181346980e+00 1.443858034610748291e+02
1.258925411794167490e-02 -1.707165693454231858e+00 1.431419305801391602e+02
1.122018454301963036e-02 -1.915834000710375573e+00 1.579284801483154297e+02
1.000000000000000021e-02 -2.149968288715437215e+00 1.715694723129272461e+02
8.912509381337458889e-03 -2.412675658864757544e+00 1.857341563701629639e+02
7.943282347242813790e-03 -2.707442347243989023e+00 1.008123044967651367e+02
7.079457843841373450e-03 -3.038179979110135154e+00 1.108173701763153076e+02
6.309573444801930275e-03 -3.409277486054091533e+00 1.231789734363555908e+02
5.623413251903490971e-03 -3.825659335534979277e+00 1.365823338031768799e+02
5.011872336272724625e-03 -4.292850878518063240e+00 1.485335748195648193e+02
4.466835921509630485e-03 -4.817051668804119835e+00 1.626327555179595947e+02
3.981071705534969078e-03 -5.405217727592606103e+00 1.811422188282012939e+02
3.548133892335753221e-03 -6.065153846583711150e+00 1.999904482364654541e+02
3.162277660168379394e-03 -6.805617152537100978e+00 2.248417832851409912e+02
2.818382931264454792e-03 -7.636433311040065952e+00 2.547878644466400146e+02
2.511886431509579437e-03 -8.568626905981709285e+00 2.964996364116668701e+02
2.238721138568337734e-03 -9.614567730506887955e+00 3.151841931343078613e+02
1.995262314968878920e-03 -1.078813492703276467e+01 3.586118440628051758e+02
1.778279410038922752e-03 -1.210490115454966897e+01 4.051800119876861572e+02
1.584893192461114082e-03 -1.358233923008740085e+01 4.785162394046783447e+02
1.412537544622753964e-03 -1.524005398116238830e+01 5.375928580760955811e+02
1.258925411794166189e-03 -1.710004239175489005e+01 5.992375061511993408e+02
1.122018454301963036e-03 -1.918698548827805084e+01 7.251392960548400879e+02
1.000000000000000021e-03 -2.152857584223647081e+01 8.450037763118743896e+02
8.912509381337449564e-04 -2.415588503436250534e+01 9.250291547775268555e+02
7.943282347242813140e-04 -2.710377595578226817e+01 1.158787444353103638e+03
7.079457843841380172e-04 -3.041136541747189881e+01 1.371429758310317993e+03
6.309573444801929842e-04 -3.412254320688384723e+01 1.600133565187454224e+03
5.623413251903490971e-04 -3.828655447909967791e+01 1.832062422752380371e+03
5.011872336272719854e-04 -4.295865321037405238e+01 2.104754960298538208e+03
4.466835921509630485e-04 -4.820083538482828089e+01 2.502682771682739258e+03
3.981071705534969187e-04 -5.408266164347660521e+01 2.815985163927078247e+03
3.548133892335753221e-04 -6.068218031270834700e+01 3.243518641471862793e+03
3.162277660168379394e-04 -6.808696305725096920e+01 3.716023583889007568e+03
2.818382931264452299e-04 -7.639526690389301677e+01 4.332007016658782959e+03
2.511886431509579545e-04 -8.571733805267568584e+01 5.028892710685729980e+03
2.238721138568337788e-04 -9.617687477655958617e+01 5.995401806354522705e+03
1.995262314968878758e-04 -1.079126688231355757e+02 6.644061932086944580e+03
1.778279410038922698e-04 -1.210804470962563926e+02 8.002159840106964111e+03
