1.000000000000000056e-01 -2.129047352335431964e-01 7.448933601379394531e+00
8.912509381337455072e-02 -2.391178789854112863e-01 7.438636541366577148e+00
7.943282347242813790e-02 -2.685389474047426561e-01 7.937441110610961914e+00
7.079457843841380216e-02 -3.015591553396287372e-01 8.365951538085937500e+00
6.309573444801933051e-02 -3.386173729460956183e-01 9.004209995269775391e+00
5.623413251903491145e-02 -3.802060222049663540e-01 9.780761241912841797e+00
5.011872336272722023e-02 -4.268776444575562157e-01 1.055847430229187012e+01
4.466835921509629964e-02 -4.792521468993036216e-01 1.311107778549194336e+01
3.981071705534973415e-02 -5.380251043411690137e-01 1.480778622627258301e+01
3.548133892335755130e-02 -6.039769511582273598e-01 1.649769377708435059e+01
3.162277660168379134e-02 -6.779833514274173911e-01 1.838205456733703613e+01
2.818382931264453578e-02 -7.610268188468762851e-01 2.043139910697937012e+01
2.511886431509579437e-02 -8.542097559443282417e-01 2.304089570045471191e+01
2.238721138568339902e-02 -9.587690836752918999e-01 2.811319923400878906e+01
1.995262314968878833e-02 -1.076092655636008866e+00 2.908226490020751953e+01
1.778279410038922925e-02 -1.207737681275208530e+00 3.180926585197448730e+01
1.584893192461113431e-02 -1.355451378553905961e+00 3.477505326271057129e+01
1.412537544622754007e-02 -1.521194172129729960e+00 3.890312027931213379e+01
1.258925411794167490e-02 -1.707165700953318543e+00 4.432387328147888184e+01
1.122018454301963036e-02 -1.915834008299114766e+00 4.984504294395446777e+01
1.000000000000000021e-02 -2.149968295857113798e+00 5.352821946144104004e+01
8.912509381337458889e-03 -2.412675665123185542e+00 6.003143072128295898e+01
7.943282347242813790e-03 -2.707442351353668730e+00 6.612269926071166992e+01
7.079457843841373450e-03 -3.038179984068845041e+00 7.346320319175720215e+01
6.309573444801930275e-03 -3.409277491362532775e+00 8.221146011352539062e+01
5.623413251903490971e-03 -3.825659340733732705e+00 9.200145602226257324e+01
5.011872336272724625e-03 -4.292850883223313652e+00 9.846926164627075195e+01
4.466835921509630485e-03 -4.817051672761796688e+00 1.106525731086730957e+02
3.981071705534969078e-03 -5.405217730796604059e+00 1.227051687240600586e+02
3.548133892335753221e-03 -6.065153849121205809e+00 1.378210256099700928e+02
3.162277660168379394e-03 -6.805617154370898092e+00 1.560937964916229248e+02
2.818382931264454792e-03 -7.636433312335151768e+00 1.779140241146087646e+02
2.511886431509579437e-03 -8.568626906832310652e+00 2.071317958831787109e+02
2.238721138568337734e-03 -9.614567731014055596e+00 2.216297402381896973e+02
1.995262314968878920e-03 -1.078813492731710255e+01 2.533081016540527344e+02
1.778279410038922752e-03 -1.210490115470187078e+01 2.868003532886505127e+02
1.584893192461114082e-03 -1.358233923023713530e+01 3.367283661365509033e+02
1.412537544622753964e-03 -1.524005398144241674e+01 3.797983012199401855e+02
1.258925411794166189e-03 -1.710004239230265810e+01 4.262373690605163574e+02
1.122018454301963036e-03 -1.918698548921131319e+01 5.100229322910308838e+02
1.000000000000000021e-03 -2.152857584364032562e+01 5.963984749317169189e+02
8.912509381337449564e-04 -2.415588503628799444e+01 6.474506876468658447e+02
7.943282347242813140e-04 -2.710377595826095742e+01 7.696047887802124023e+02
7.079457843841380172e-04 -3.041136542051708247e+01 8.967694916725158691e+02
6.309573444801929842e-04 -3.412254321051911887e+01 1.038220530986785889e+03
5.623413251903490971e-04 -3.828655448336646572e+01 1.170458076000213623e+03
5.011872336272719854e-04 -4.295865321534005687e+01 1.331600569963455200e+03
4.466835921509630485e-04 -4.820083539058341415e+01 1.586091592073440552e+03
3.981071705534969187e-04 -5.408266165012611992e+01 1.781862298727035522e+03
3.548133892335753221e-04 -6.068218032036526921e+01 2.060224029779434204e+03
3.162277660168379394e-04 -6.808696306602969628e+01 2.396985517978668213e+03
2.818382931264452299e-04 -7.639526691390607027e+01 2.772333007097244263e+03
2.511886431509579545e-04 -8.571733806403244671e+01 3.249676683664321899e+03
2.238721138568337788e-04 -9.617687478936615264e+01 3.867871945858001709e+03
1.995262314968878758e-04 -1.079126688374941807e+02 4.327830008029937744e+03
1.778279410038922698e-04 -1.210804471122637267e+02 5.238765761137008667e+03
1.584893192461112564e-04 -1.358549380763866736e+02 5.833477682590484619e+03
1.412537544622754072e-04 -1.524321902907134358e+02 7.057418374300003052e+03
1.258925411794166080e-04 -1.710321738604332893e+02 7.953335300683975220e+03
1.122018454301963009e-04 -1.919016993056594060e+02 9.144239330053329468e+03
1.000000000000000048e-04 -2.153176925852860109e+02 1.046211288094520569e+04
