5.000000000000000278e-02 -3.737491117304881372e-01 1.446785471439361572e+02
4.456254690668727536e-02 -4.251342353276127972e-01 1.832016751766204834e+02
3.971641173621406895e-02 -4.829672706934918791e-01 2.280137336254119873e+02
3.539728921920690108e-02 -5.480328961599439941e-01 2.688712425231933594e+02
3.154786722400966525e-02 -6.212062179584635357e-01 2.961146366596221924e+02
2.811706625951745572e-02 -7.034738409089977829e-01 3.465032801628112793e+02
2.505936168136361011e-02 -7.959396868026409333e-01 4.011926009654998779e+02
2.233417960754814982e-02 -8.998431992872871765e-01 4.636129150390625000e+02
1.990535852767486708e-02 -1.016575933856265879e+00 5.509319615364074707e+02
1.774066946167877565e-02 -1.147695769250475006e+00 6.375041730403900146e+02
1.581138830084189567e-02 -1.294956660525666159e+00 7.499097838401794434e+02
1.409191465632226789e-02 -1.460320632239075156e+00 8.874769401550292969e+02
1.255943215754789719e-02 -1.645991724661942657e+00 1.048883609533309937e+03
1.119360569284169951e-02 -1.854445765454105333e+00 1.247492335796356201e+03
9.976311574844394167e-03 -2.088453983647246215e+00 1.452033835887908936e+03
8.891397050194614626e-03 -2.351133008092375132e+00 1.741864390611648560e+03
7.924465962305567157e-03 -2.645976629402962299e+00 2.092149076461791992e+03
7.062687723113770036e-03 -2.976901607976708775e+00 2.491990283727645874e+03
6.294627058970837449e-03 -3.348309740797246192e+00 2.936942950725555420e+03
5.610092271509815182e-03 -3.765136420676271189e+00 3.511188001632690430e+03
5.000000000000000104e-03 -4.232916928364974574e+00 4.148186805009841919e+03
4.456254690668729444e-03 -4.757865761325283493e+00 4.904901829242706299e+03
3.971641173621406895e-03 -5.346953413091702245e+00 5.746106807947158813e+03
3.539728921920686725e-03 -6.008004830175284638e+00 6.743120472908020020e+03
3.154786722400965138e-03 -6.749797167042908441e+00 8.035859764099121094e+03
2.811706625951745486e-03 -7.582176025328448254e+00 9.484567413330078125e+03
2.505936168136362312e-03 -8.516191312418994741e+00 1.124196285653114319e+04
2.233417960754815242e-03 -9.564244025858799958e+00 1.318388240075111389e+04
1.990535852767484539e-03 -1.074024550696004887e+01 1.549196318006515503e+04
1.774066946167876611e-03 -1.205980198420646587e+01 1.848910505795478821e+04
1.581138830084189697e-03 -1.354042839465285297e+01 2.186279575991630554e+04
1.409191465632227396e-03 -1.520177539623988139e+01 2.591037413978576660e+04
1.255943215754789719e-03 -1.706589142611320398e+01 3.044100610351562500e+04
1.119360569284168867e-03 -1.915751444932222824e+01 3.606636311054229736e+04
9.976311574844394601e-04 -2.150440438514936048e+01 4.251899446129798889e+04
8.891397050194613759e-04 -2.413770481527636491e+01 5.057818472766876221e+04
7.924465962305570410e-04 -2.709236153384492951e+01 5.936270514392852783e+04
7.062687723113769819e-04 -3.040758202531771204e+01 1.491100394709110260e+05
6.294627058970830944e-04 -3.412736060006437810e+01 1.758424478473663330e+05
