9.999999999999999547e-08 1.520072795544869900e+09 2.727644971407642365e+08 8.506241321563720703e+00
8.531678524172805900e-08 2.251630834360930443e+09 4.535795395310718417e+08 1.546094918251037598e+01
7.278953843983150306e-08 3.324962751719745636e+09 7.466091932542958260e+08 2.200751376152038574e+01
6.210169418915615281e-08 4.896371196495038033e+09 1.216578648433441639e+09 2.483829092979431152e+01
5.298316906283706935e-08 7.191987747450122833e+09 1.962503427731436729e+09 3.135323452949523926e+01
4.520353656360243194e-08 1.053804288002410126e+10 3.134114203906818867e+09 4.596595263481140137e+01
3.856620421163472375e-08 1.540108189419642639e+10 4.954222731116641998e+09 5.673296904563903809e+01
3.290344562312667620e-08 2.244616099597494507e+10 7.750682576271692276e+09 8.277672266960144043e+01
2.807216203941176825e-08 3.261691585064629364e+10 1.200056730659386063e+10 1.080590033531188965e+02
2.395026619987485903e-08 4.724043069010570526e+10 1.838824959304936600e+10 1.273295164108276367e+02
2.043359717856941810e-08 6.818025446036399841e+10 2.788883397544006348e+10 1.691700484752655029e+02
1.743328822199988141e-08 9.803262838612702942e+10 4.187558212369114685e+10 2.065642156600952148e+02
1.487352107293510953e-08 1.404098850126054993e+11 6.227347124626312256e+10 2.813326039314270020e+02
1.268961003167922039e-08 2.003147789491591187e+11 9.176199396644596863e+10 3.496242542266845703e+02
1.082636733874054581e-08 2.846621471866479492e+11 1.340567343950534973e+11 4.705156335830688477e+02
9.236708571873865681e-09 4.029925744061410522e+11 1.942941322637521362e+11 6.107444050312042236e+02
7.880462815669913030e-09 5.684512155435194092e+11 2.795587197348024902e+11 8.030088431835174561e+02
6.723357536499334461e-09 7.991355698171098633e+11 3.996087688609817505e+11 9.759059841632843018e+02
5.736152510448680654e-09 1.119938114297007080e+12 5.678679811574200439e+11 1.250159107923507690e+03
4.893900918477494042e-09 1.565095438687510010e+12 8.027975449644649658e+11 1.561223849773406982e+03
4.175318936560400459e-09 2.181673044463130371e+12 1.129771391232907471e+12 1.983154607534408569e+03
3.562247890262444233e-09 3.034364231879472168e+12 1.583658727662338379e+12 2.485915887832641602e+03
3.039195382313197457e-09 4.212080446693330078e+12 2.212370496676690918e+12 3.418714370965957642e+03
2.592943797404666972e-09 5.837011430199586914e+12 3.081735026488308594e+12 4.169424612998962402e+03
2.212216291070450144e-09 8.077050331801981445e+12 4.282183473978745605e+12 5.306388506650924683e+03
1.887391822135097374e-09 1.116293992655673047e+13 5.937978226178597656e+12 7.064502101898193359e+03
1.610262027560939187e-09 1.541166088737499414e+13 8.219794184705508789e+12 9.537968162298202515e+03
1.373823795883262391e-09 2.125888630270262109e+13 1.136218878318881641e+13 1.162514458179473877e+04
1.172102297533480408e-09 2.930306888955225781e+13 1.568731482888336328e+13 1.371738996434211731e+04
1.000000000000000062e-09 4.036658507390828125e+13 2.163782820024519531e+13 2.021105926346778870e+04
