3.999999999999999819e-07 3.219897355253600478e+08 1.016266092433365993e+07 3.887571096420288086e+00
3.412671409669122889e-07 4.678982255745133162e+08 1.838540186704941466e+07 5.177388429641723633e+00
2.911581537593260652e-07 6.773580274366475344e+08 3.276963782028686255e+07 6.858745098114013672e+00
2.484067767566247171e-07 9.775693378228380680e+08 5.762120080744324625e+07 8.033665418624877930e+00
2.119326762513483303e-07 1.407453148048771381e+09 1.000820681190954447e+08 1.073674082756042480e+01
1.808141462544097542e-07 2.022892911070134878e+09 1.719107420408147871e+08 1.485305237770080566e+01
1.542648168465389215e-07 2.903976662025357246e+09 2.922618712554054260e+08 1.893755269050598145e+01
1.316137824925067313e-07 4.165973825583545208e+09 4.921042206577332020e+08 2.178938102722167969e+01
1.122886481576470995e-07 5.975201834096138954e+09 8.211146980830059052e+08 3.320488095283508301e+01
9.580106479949944936e-08 8.571127788493309975e+09 1.358082514229220390e+09 3.950486755371093750e+01
8.173438871427768565e-08 1.229986204006449318e+10 2.227006918833470345e+09 5.394546937942504883e+01
6.973315288799953886e-08 1.765985372254408646e+10 3.620592156935160637e+09 6.965020060539245605e+01
5.949408429174045796e-08 2.536947944503839493e+10 5.835376003452690125e+09 9.018968510627746582e+01
5.075844012671689481e-08 3.646003864699148560e+10 9.321842401313320160e+09 1.198296656608581543e+02
4.330546935496219649e-08 5.240739311266537476e+10 1.475603991476736069e+10 1.510814967155456543e+02
3.694683428749545611e-08 7.531444310943597412e+10 2.313983257383809662e+10 2.065090656280517578e+02
3.152185126267965874e-08 1.081626969862801208e+11 3.593957303409938812e+10 2.686827955245971680e+02
2.689343014599734446e-08 1.551582064252798767e+11 5.527650618624996185e+10 3.589032757282257080e+02
2.294461004179471931e-08 2.222032862513265076e+11 8.418575296643103027e+10 4.693446390628814697e+02
1.957560367390997948e-08 3.175443994618041382e+11 1.269699260310406952e+11 6.203102631568908691e+02
1.670127574624160514e-08 4.526543019036299438e+11 1.896788885960759277e+11 7.857141234874725342e+02
1.424899156104977197e-08 6.434407120661343994e+11 2.807643360118573608e+11 1.032353901863098145e+03
1.215678152925279479e-08 9.119008981179833984e+11 4.119734106138350220e+11 1.349183988571166992e+03
1.037177518961867120e-08 1.288391375439399170e+12 5.995722745115738525e+11 1.774755129098892212e+03
8.848865164281802229e-09 1.814736163429243164e+12 8.660194489734387207e+11 2.328823927879333496e+03
7.549567288540392806e-09 2.548514177004413574e+12 1.242273751909847900e+12 3.065638142347335815e+03
6.441048110243758402e-09 3.568904015541103516e+12 1.770937339873760010e+12 4.091118497371673584e+03
5.495295183533050390e-09 4.984795376451990234e+12 2.510620996573530273e+12 5.207795738458633423e+03
4.688409190133923286e-09 6.945806686005013672e+12 3.541868170837716309e+12 7.049198642492294312e+03
4.000000000000001076e-09 9.657567035664935547e+12 4.975377817249058594e+12 9.038451101541519165e+03
