0.251189E+13    4.07081    
0.255270E+13    4.07063    
0.259418E+13    4.07044    
0.263633E+13    4.07025    
0.267917E+13    4.07006    
0.272270E+13    4.06986    
0.276694E+13    4.06966    
0.281190E+13    4.06945    
0.285759E+13    4.06924    
0.290402E+13    4.06902    
0.295121E+13    4.06880    
0.299916E+13    4.06858    
0.304789E+13    4.06834    
0.309742E+13    4.06811    
0.314775E+13    4.06786    
0.319890E+13    4.06762    
0.325087E+13    4.06736    
0.330370E+13    4.06711    
0.335738E+13    4.06684    
0.341193E+13    4.06657    
0.346737E+13    4.06630    
0.352371E+13    4.06602    
0.358096E+13    4.06573    
0.363915E+13    4.06544    
0.369828E+13    4.06514    
0.375837E+13    4.06483    
0.381944E+13    4.06452    
0.388150E+13    4.06420    
0.394457E+13    4.06387    
0.400867E+13    4.06354    
0.407380E+13    4.06320    
0.414000E+13    4.06285    
0.420727E+13    4.06250    
0.427563E+13    4.06214    
0.434510E+13    4.06177    
0.441570E+13    4.06139    
0.448745E+13    4.06101    
0.456037E+13    4.06061    
0.463447E+13    4.06021    
0.470977E+13    4.05980    
0.478630E+13    4.05939    
0.486407E+13    4.05896    
0.494311E+13    4.05852    
0.502343E+13    4.05808    
0.510505E+13    4.05763    
0.518800E+13    4.05716    
0.527230E+13    4.05669    
0.535797E+13    4.05621    
0.544503E+13    4.05571    
0.553350E+13    4.05521    
0.562341E+13    4.05470    
0.571479E+13    4.05417    
0.580764E+13    4.05364    
0.590201E+13    4.05309    
0.599791E+13    4.05253    
0.609537E+13    4.05196    
0.619441E+13    4.05138    
0.629506E+13    4.05078    
0.639735E+13    4.05018    
0.650130E+13    4.04956    
0.660693E+13    4.04892    
0.671429E+13    4.04828    
0.682339E+13    4.04762    
0.693426E+13    4.04694    
0.704693E+13    4.04625    
0.716143E+13    4.04555    
0.727780E+13    4.04483    
0.739605E+13    4.04410    
0.751623E+13    4.04335    
0.763836E+13    4.04258    
0.776247E+13    4.04180    
0.788860E+13    4.04100    
0.801678E+13    4.04018    
0.814704E+13    4.03935    
0.827942E+13    4.03850    
0.841395E+13    4.03762    
0.855067E+13    4.03674    
0.868960E+13    4.03583    
0.883080E+13    4.03490    
0.897429E+13    4.03395    
0.912011E+13    4.03298    
0.926830E+13    4.03199    
0.941890E+13    4.03098    
0.957194E+13    4.02995    
0.972747E+13    4.02890    
0.988553E+13    4.02782    
0.100462E+14    4.02672    
0.102094E+14    4.02559    
0.103753E+14    4.02444    
0.105439E+14    4.02327    
0.107152E+14    4.02207    
0.108893E+14    4.02085    
0.110662E+14    4.01959    
0.112460E+14    4.01832    
0.114288E+14    4.01701    
0.116145E+14    4.01568    
0.118032E+14    4.01431    
0.119950E+14    4.01292    
0.121899E+14    4.01150    
0.123880E+14    4.01004    
0.125893E+14    4.00856    
0.127938E+14    4.00704    
0.130017E+14    4.00549    
0.132130E+14    4.00391    
0.134276E+14    4.00229    
0.136458E+14    4.00064    
0.138676E+14    3.99895    
0.140929E+14    3.99722    
0.143219E+14    3.99546    
0.145546E+14    3.99366    
0.147911E+14    3.99182    
0.150314E+14    3.98994    
0.152757E+14    3.98803    
0.155239E+14    3.98606    
0.157761E+14    3.98406    
0.160325E+14    3.98201    
0.162930E+14    3.97992    
0.165577E+14    3.97779    
0.168267E+14    3.97560    
0.171002E+14    3.97337    
0.173780E+14    3.97109    
0.176604E+14    3.96876    
0.179473E+14    3.96638    
0.182390E+14    3.96395    
0.185353E+14    3.96147    
0.188365E+14    3.95893    
0.191426E+14    3.95633    
0.194536E+14    3.95368    
0.197697E+14    3.95097    
0.200909E+14    3.94820    
0.204174E+14    3.94537    
0.207491E+14    3.94248    
0.210863E+14    3.93952    
0.214289E+14    3.93650    
0.217771E+14    3.93341    
0.221309E+14    3.93025    
0.224905E+14    3.92703    
0.228560E+14    3.92373    
0.232274E+14    3.92036    
0.236048E+14    3.91692    
0.239883E+14    3.91340    
0.243781E+14    3.90980    
0.247742E+14    3.90612    
0.251768E+14    3.90236    
