2.289885278703585936e+00 -6.478452870868878375e-20 4.795810782909393311e+02
1.818920531153738418e+00 -7.603951489291666460e-20 9.873103897571563721e+02
1.444819934615101387e+00 -8.611730823116288477e-20 9.619957444667816162e+02
1.147661268157265990e+00 -9.490009727216987129e-20 9.376578598022460938e+02
9.116197491967913402e-01 -1.023984072968743460e-19 9.920858285427093506e+02
7.241253061192792773e-01 -1.087000162899551569e-19 1.309161960363388062e+03
5.751931761289069689e-01 -1.139317142335486284e-19 1.684847047805786133e+03
4.568921802199273352e-01 -1.182343232738646156e-19 1.622014873266220093e+03
3.629223589734234534e-01 -1.217467464031117568e-19 2.352716755867004395e+03
2.882794767453313867e-01 -1.245976475453167331e-19 2.591928036212921143e+03
2.289885278703585880e-01 -1.269011353293924122e-19 2.747734742641448975e+03
1.818920531153738473e-01 -1.287556900273569450e-19 3.636781421661376953e+03
1.444819934615101387e-01 -1.302445499814722585e-19 4.094838180065155029e+03
1.147661268157265518e-01 -1.314372163126109141e-19 4.822454266309738159e+03
9.116197491967908961e-02 -1.323908870676182977e-19 6.161821308851242065e+03
7.241253061192794160e-02 -1.331523911275971574e-19 8.348269461393356323e+03
5.751931761289069689e-02 -1.337598197249294876e-19 9.971182281494140625e+03
4.568921802199273074e-02 -1.342438925921434974e-19 1.209558805203437805e+04
3.629223589734232452e-02 -1.346294278165459020e-19 1.416336368465423584e+04
2.882794767453312340e-02 -1.349362607202337197e-19 1.660281368184089661e+04
2.289885278703585741e-02 -1.351803776683745273e-19 1.837088458752632141e+04
