3.981071705534969078e-03 4.997239281685948775e+00 6.221779806858246387e-01 1.831344940480901518e-01 7.655187706029607797e-02 3.873679954500445360e-02 2.210041359173544467e-02 1.368770311913095755e-02 8.997110909325308631e-03 6.185836210902392884e-03 4.404623357033899712e-03 2.085030362606048584e+02
3.548133892335753221e-03 5.606994693232452143e+00 6.983963389664511467e-01 2.057162730748964274e-01 8.607679850189944859e-02 4.361162062627339103e-02 2.491948836678527235e-02 1.546098249698661144e-02 1.018311695524863961e-02 7.016923402500627877e-03 5.008686624145111503e-03 2.429457592964172363e+02
3.162277660168379394e-03 6.291151517546336613e+00 7.839149889514228642e-01 2.310538460685870599e-01 9.676449771017427148e-02 4.908196923579213194e-02 2.808337979153448585e-02 1.745157981433101413e-02 1.151487107464407508e-02 7.950522909687177814e-03 5.687616662429536944e-03 2.760899691581726074e+02
2.818382931264454792e-03 7.058788100072101557e+00 8.798687114517523833e-01 2.594834285550308706e-01 1.087567983605094157e-01 5.522044230934351761e-02 3.163408467759502851e-02 1.968592867020892145e-02 1.301007038227748602e-02 8.999054607287755927e-03 6.450459958037738084e-03 3.080503017902374268e+02
2.511886431509579437e-03 7.920090512031526586e+00 9.875307553384174986e-01 2.913822649792333075e-01 1.222128348069829867e-01 6.210850122474717572e-02 3.561873078832406697e-02 2.219369456930823242e-02 1.468857758906297502e-02 1.017645957943616106e-02 7.307372023732434767e-03 3.568418614864349365e+02
2.238721138568337734e-03 8.886487713102138031e+00 1.108329729719591539e+00 3.271736344114014594e-01 1.373111636787489043e-01 6.983755281005336879e-02 4.009020235029715079e-02 2.500816880487760283e-02 1.657268488108400162e-02 1.149838547925565585e-02 8.269752566263364330e-03 4.232948634624481201e+02
1.995262314968878920e-03 9.970803207061761597e+00 1.243868563754497725e+00 3.673324673726495182e-01 1.542521334206606587e-01 7.851016251963419124e-02 4.510784212677557137e-02 2.816671061410870938e-02 1.868741018402782575e-02 1.298239467247255807e-02 9.350397295927419597e-03 5.131514956951141357e+02
1.778279410038922752e-03 1.118742520177326405e+01 1.395945776005978800e+00 4.123916478443793721e-01 1.732605428129216085e-01 8.824141549322041256e-02 5.073823900505027712e-02 3.171124312503551673e-02 2.106082941068716449e-02 1.464819760686992579e-02 1.056366808600971326e-02 6.023470537662506104e+02
1.584893192461114082e-03 1.255249753195675844e+01 1.566579338793516962e+00 4.629490843304010506e-01 1.945886239689289254e-01 9.916044376998522925e-02 5.705611175160554827e-02 3.568880987078499462e-02 2.372444928676742740e-02 1.651791468217348596e-02 1.192568390942959702e-02 7.099293496608734131e+02
1.412537544622753964e-03 1.408413387806982442e+01 1.758033455472324924e+00 5.196756437580625221e-01 2.185193893523821040e-01 1.114121398858618772e-01 6.414530062855758330e-02 4.015219922510158274e-02 2.671362567347929790e-02 1.861637006790879331e-02 1.345453505991806541e-02 8.375787565708160400e+02
1.258925411794166189e-03 1.580265812384736712e+01 1.972848605926362353e+00 5.833240534937333965e-01 2.453703872229981431e-01 1.251590795885534901e-01 7.209988002548180230e-02 4.516064504089385007e-02 3.006803293337067737e-02 2.097142136302185614e-02 1.517052349458436998e-02 9.785879280567169189e+02
1.122018454301963036e-03 1.773087404189839233e+01 2.213875257191117107e+00 6.547388895918513363e-01 2.754979153452436491e-01 1.405836791866139357e-01 8.102540687462798930e-02 5.078061279349124074e-02 3.383219057241595301e-02 2.361432947622451109e-02 1.709643249107066498e-02 1.177630846738815308e+03
1.000000000000000021e-03 1.989436788592013983e+01 2.484311686558285270e+00 7.348677838153225839e-01 3.093017488743106114e-01 1.578906161614144765e-01 9.104032141839504821e-02 5.708668166419327006e-02 3.805605415094219512e-02 2.658017363954807630e-02 1.925782920156495631e-02 1.404212386131286621e+03
8.912509381337449564e-04 2.232184790474263636e+01 2.787746420774275258e+00 8.247739981423671818e-01 3.472304451551432303e-01 1.773095451621822805e-01 1.022775189170971599e-01 6.416253426999429799e-02 4.279567830587006211e-02 2.990831706355149763e-02 2.168340411959979522e-02 1.672123234748840332e+03
7.943282347242813140e-04 2.504552528335434047e+01 3.128205854104551431e+00 9.256505336194046363e-01 3.897872958287830758e-01 1.990981454267402029e-01 1.148861131559836962e-01 7.210206717625523842e-02 4.811396068601104387e-02 3.364292941697585859e-02 2.440535196775433374e-02 1.994757806062698364e+03
7.079457843841380172e-04 2.810154156574818174e+01 3.510207676380548758e+00 1.038835960758881516e+00 4.375370052208870097e-01 2.235455400606304877e-01 1.290334151484355263e-01 8.101063692523476079e-02 5.408147666971034606e-02 3.783357306196243053e-02 2.745979905870691781e-02 2.500436002254486084e+03
6.309573444801929842e-04 3.153044823124216478e+01 3.938820821011088213e+00 1.165832181557545866e+00 4.911131836362821468e-01 2.509761325518926611e-01 1.449071532971110687e-01 9.100645812024177328e-02 6.077741594686109083e-02 4.253586082966898801e-02 3.088728280619268407e-02 2.797581304311752319e+03
5.623413251903490971e-04 3.537774478800898237e+01 4.419732721932973618e+00 1.308324358842601232e+00 5.512267550100392599e-01 2.817539114472390471e-01 1.627179644898372468e-01 1.022221721331434546e-01 6.829063340872561227e-02 4.781219407972282093e-02 3.473328976340412516e-02 3.465816079616546631e+03
5.011872336272719854e-04 3.969448252385557652e+01 4.959324789710040093e+00 1.468203277342574387e+00 6.186753904275196225e-01 3.162872802636100822e-01 1.827021891431133693e-01 1.148066072116621927e-01 7.672082825336844214e-02 5.373259080229681600e-02 3.904885929514673865e-02 4.252504119157791138e+03
4.466835921509630485e-04 4.453794192583224287e+01 5.564757083408651717e+00 1.647590433267298371e+00 6.943540927590897693e-01 3.550344767871629337e-01 2.051250073393350026e-01 1.289267533962974721e-01 8.617986700442425985e-02 6.037561480080888554e-02 4.389126094185780841e-02 5.081671778917312622e+03
3.981071705534969187e-04 4.997239275748803777e+01 6.244063319815070123e+00 1.848866185272981744e+00 7.792670728101157573e-01 3.985096536247569876e-01 2.302839576304723523e-01 1.447699784138981594e-01 9.679326796234914709e-02 6.782941825043828366e-02 4.932475443089626849e-02 6.357922627210617065e+03
3.548133892335753221e-04 5.606994687957323009e+01 7.006257481011002319e+00 2.074701340375888048e+00 8.745410745906683214e-01 4.472897007069538411e-01 2.585128852135510358e-01 1.625465139638466172e-01 1.087018667979213066e-01 7.619291147827103594e-02 5.542144243141705617e-02 7.766579005241394043e+03
3.162277660168379394e-04 6.291151513063206124e+01 7.861453421254807061e+00 2.328092593942642896e+00 9.814403265353347505e-01 5.020219002842170042e-01 2.901863718784121193e-01 1.824922453985477755e-01 1.220636853993290610e-01 8.557707549707732619e-02 6.226222737794834261e-02 9.934494555473327637e+03
