2.238721138568339902e-02 8.886488161467316349e-01 1.086487879957708930e-01 3.103551333071235749e-02 1.245101982381190478e-02 5.984633109384189693e-03 3.211955935531555714e-03 1.854330458859653570e-03 1.126384329073370138e-03 7.098060357632206187e-04 4.596512071512826665e-04 2.389380478858947754e+01
1.995262314968878833e-02 9.970803606164684307e-01 1.221969241826814795e-01 3.504243752521528366e-02 1.413347155529117924e-02 6.838271444688667766e-03 3.698769769444444546e-03 2.154435629343516220e-03 1.321722233460990341e-03 8.420084724771830214e-04 5.517066074230606411e-04 2.783565664291381836e+01
1.778279410038922925e-02 1.118742556271553612e+00 1.373995008132387619e-01 3.954029242799360355e-02 1.602374341672933161e-02 7.798927941027296654e-03 4.248015129546858434e-03 2.494246269316799207e-03 1.543951810453920775e-03 9.933039927469318204e-04 6.578119934184014760e-04 2.942050671577453613e+01
1.584893192461113431e-02 1.255249784685199987e+00 1.544582529213848476e-01 4.458878531818361718e-02 1.814697139009460725e-02 8.879437288751545684e-03 4.867100796093227003e-03 2.878422368752566948e-03 1.796199984631194563e-03 1.165902786559422973e-03 7.795999130379554229e-04 3.425399231910705566e+01
1.412537544622754007e-02 1.408413415865289453e+00 1.735995438973663152e-01 5.025492552729796808e-02 2.053137320982005229e-02 1.009421074095586887e-02 5.564345000084678847e-03 3.312192595250324986e-03 2.081969681678015171e-03 1.362273434327504733e-03 9.188852974563678413e-04 3.712963151931762695e+01
1.258925411794167490e-02 1.580265837805712170e+00 1.950773787897965850e-01 5.661391672538110958e-02 2.320862815021331252e-02 1.145943384189217380e-02 6.349092717218000025e-03 3.801430639265734705e-03 2.405193137889262856e-03 1.585182177528516060e-03 1.077695474938496342e-03 4.402994513511657715e+01
1.122018454301963036e-02 1.773087427647646264e+00 2.191767525711400544e-01 6.375015066198862212e-02 2.621429201688288760e-02 1.299327554250710379e-02 7.231834267188985699e-03 4.352728310670499028e-03 2.770279977842791171e-03 1.837726315770356073e-03 1.258294433952576426e-03 4.717127633094787598e+01
1.000000000000000021e-02 1.989436809824213226e+00 2.462174544000522713e-01 7.175833195064602876e-02 2.958827564422503859e-02 1.471613686524202505e-02 8.224352321131455507e-03 4.973490694692370151e-03 3.182183141641451059e-03 2.123382384940011337e-03 1.463219531126362270e-03 5.928307962417602539e+01
8.912509381337458889e-03 2.232184810699140876e+00 2.765583068192400962e-01 8.074473355003307373e-02 3.337537267776970878e-02 1.665091966827015116e-02 9.339876426401888185e-03 5.672032839351871455e-03 3.646463382438927710e-03 2.446051485144313045e-03 1.695314790244300618e-03 6.498679089546203613e+01
7.943282347242813790e-03 2.504552546789823975e+00 3.106019015790560944e-01 9.082860559643125831e-02 3.762585357622559579e-02 1.882333078994403996e-02 1.059325921061048982e-02 6.457691003937783905e-03 4.169364158642366661e-03 2.810112334655775340e-03 1.957770116911914347e-03 7.308784747123718262e+01
7.079457843841373450e-03 2.810154174199849919e+00 3.487999933595373747e-01 1.021437619355344828e-01 4.239613675817508615e-02 2.126222732554925929e-02 1.200117762885120204e-02 7.340950631421363712e-03 4.757898456748587725e-03 3.220483249475536696e-03 2.254167434685102646e-03 7.121430683135986328e+01
6.309573444801930275e-03 3.153044839752859652e+00 3.916594421513903690e-01 1.148403521698006108e-01 4.774953413506262401e-02 2.399999682269607706e-02 1.358235190975330513e-02 8.333583475966110585e-03 5.419940156821389902e-03 3.682686031967685129e-03 2.588527179936241009e-03 7.616491293907165527e+01
5.623413251903490971e-03 3.537774494306891171e+00 4.397489640088899643e-01 1.290868562530571029e-01 5.375709344540033352e-02 2.707298935332515255e-02 1.535779632381760115e-02 9.448806171082639940e-03 6.164330842045351831e-03 4.202921525286862706e-03 2.965363909286341474e-03 8.982063722610473633e+01
5.011872336272724625e-03 3.969448266927183777e+00 4.937066841345093549e-01 1.450723201413041674e-01 6.049854129263727148e-02 3.052200041069921474e-02 1.735109880186379988e-02 1.070145653149843189e-02 7.000998146413165910e-03 4.788152991751071404e-03 3.389747372647604860e-03 1.038173229694366455e+02
4.466835921509630485e-03 4.453794206199933825e+00 5.542485895845259414e-01 1.630088639157695474e-01 6.806334084007684138e-02 3.439281217264274909e-02 1.958873402397453070e-02 1.210819066609383245e-02 7.941087812779195829e-03 5.446198914086204483e-03 3.867370264482676394e-03 1.160742027759552002e+02
3.981071705534969078e-03 4.997239288104985633e+00 6.221780293768334191e-01 1.831344967027473125e-01 7.655187928431415878e-02 3.873680150793808868e-02 2.210041536652352159e-02 1.368770474596568525e-02 8.997112412797768008e-03 6.185837607270582364e-03 4.404624657749478360e-03 1.286272044181823730e+02
3.548133892335753221e-03 5.606994698995497295e+00 6.983963958961076912e-01 2.057162754803558424e-01 8.607680050848184883e-02 4.361162240108860944e-02 2.491948997547721589e-02 1.546098397564551856e-02 1.018311832593480834e-02 7.016924679762892580e-03 5.008687818181936646e-03 1.480001461505889893e+02
3.162277660168379394e-03 6.291151522459353274e+00 7.839150513351718086e-01 2.310538481253518184e-01 9.676449942235677837e-02 4.908197075181833235e-02 2.808338116778441584e-02 1.745158108180809922e-02 1.151487225229630776e-02 7.950524009990271243e-03 5.687617694095123237e-03 1.700192005634307861e+02
2.818382931264454792e-03 7.058788103996798569e+00 8.798687764796844224e-01 2.594834301882480432e-01 1.087567997232107286e-01 5.522044351621812480e-02 3.163408577409573125e-02 1.968592968138940802e-02 1.301007132344896358e-02 8.999055488518816273e-03 6.450460786337802038e-03 1.914494884014129639e+02
2.511886431509579437e-03 7.920090515041040113e+00 9.875308296525399099e-01 2.913822662402191233e-01 1.222128358427744116e-01 6.210850214168563838e-02 3.561873162183899072e-02 2.219369533880918149e-02 1.468857830638811528e-02 1.017646025235367270e-02 7.307372657633631925e-03 2.214535727500915527e+02
2.238721138568337734e-03 8.886487715198077453e+00 1.108329811047690239e+00 3.271736352845405205e-01 1.373111643826102624e-01 6.983755343125924719e-02 4.009020291422842747e-02 2.500816932533672307e-02 1.657268536645378071e-02 1.149838593501614596e-02 8.269752996202091311e-03 2.587958364486694336e+02
1.995262314968878920e-03 9.970803208459031453e+00 1.243868657682877465e+00 3.673324679479586519e-01 1.542521338655842844e-01 7.851016290929443975e-02 4.510784247895933269e-02 2.816671093833228098e-02 1.868741048601441773e-02 1.298239495593377785e-02 9.350397563409990412e-03 2.950786786079406738e+02
1.778279410038922752e-03 1.118742520244785510e+01 1.395945875820978843e+00 4.123916481052745664e-01 1.732605429868303570e-01 8.824141563949346179e-02 5.073823913371837413e-02 3.171124324123302668e-02 2.106082951740903542e-02 1.464819770600926836e-02 1.056366817883659139e-02 3.580187482833862305e+02
1.584893192461114082e-03 1.255249753214612873e+01 1.566579450542489926e+00 4.629490843766347896e-01 1.945886239541388674e-01 9.916044374553877050e-02 5.705611172259928560e-02 3.568880983951643049e-02 2.372444925444282607e-02 1.651791464948219879e-02 1.192568387679077482e-02 4.309508063793182373e+02
1.412537544622753964e-03 1.408413387789824611e+01 1.758033578159599042e+00 5.196756436295125736e-01 2.185193891912271535e-01 1.114121397279656117e-01 6.414530047552151337e-02 4.015219907722644699e-02 2.671362553068800175e-02 1.861636993001387214e-02 1.345453492671181556e-02 5.157262454032897949e+02
1.258925411794166189e-03 1.580265812345136034e+01 1.972848751329269845e+00 5.833240532734228490e-01 2.453703869623228562e-01 1.251590793381648636e-01 7.209987978548781928e-02 4.516064481055059171e-02 3.006803271188823734e-02 2.097142114970573790e-02 1.517052328885341340e-02 6.477640581130981445e+02
