9.999999999999999547e-08 1.355642301109556437e+09 2.038823405951094627e+08 1.427512359619140625e+01
8.531678524172805900e-08 1.990375862905056477e+09 3.317549313925408125e+08 2.688548588752746582e+01
7.278953843983150306e-08 2.914640072035322666e+09 5.385981267460024357e+08 3.711942434310913086e+01
6.210169418915615281e-08 4.260534049694567204e+09 8.727732126543054581e+08 4.307291841506958008e+01
5.298316906283706935e-08 6.221924385898028374e+09 1.411996490810939550e+09 5.600231695175170898e+01
4.520353656360243194e-08 9.084511816143610001e+09 2.280798967719861507e+09 7.994371247291564941e+01
3.856620421163472375e-08 1.326854836658763123e+10 3.677011609108762741e+09 1.045061798095703125e+02
3.290344562312667620e-08 1.939369908455799866e+10 5.912753802550690651e+09 1.344018371105194092e+02
2.807216203941176825e-08 2.837328589242573929e+10 9.476030277594429016e+09 2.005152409076690674e+02
2.395026619987485903e-08 4.154557601672733307e+10 1.511950457417982292e+10 2.334005892276763916e+02
2.043359717856941810e-08 6.086936541606881714e+10 2.399279223435540390e+10 3.300466647148132324e+02
1.743328822199988141e-08 8.918857762232229614e+10 3.782639997286188507e+10 4.256878051757812500e+02
1.487352107293510953e-08 1.306173808553365631e+11 5.919880980774118805e+10 5.410043809413909912e+02
1.268961003167922039e-08 1.910655095812696228e+11 9.190599033783374023e+10 7.162442502975463867e+02
1.082636733874054581e-08 2.789777657911441650e+11 1.414827798617300415e+11 9.174292747974395752e+02
9.236708571873865681e-09 4.063596098667468872e+11 2.159297144804667664e+11 1.236501889705657959e+03
7.880462815669913030e-09 5.901988013360009766e+11 3.267245082159948120e+11 1.611047219276428223e+03
6.723357536499334461e-09 8.544371123732062988e+11 4.902287278973405762e+11 2.153685377597808838e+03
5.736152510448680654e-09 1.232686012497049072e+12 7.296307296664890137e+11 2.781551629781723022e+03
4.893900918477494042e-09 1.771992338077055664e+12 1.077642355742661987e+12 3.671753066062927246e+03
4.175318936560400459e-09 2.538005668117211914e+12 1.580204778357104980e+12 4.727274749755859375e+03
3.562247890262444233e-09 3.622097579612998047e+12 2.301595219010725098e+12 6.084186446189880371e+03
3.039195382313197457e-09 5.151139541450309570e+12 3.331440986309942383e+12 7.925662489891052246e+03
2.592943797404666972e-09 7.300936096307989258e+12 4.794353195787344727e+12 9.532620460987091064e+03
2.212216291070450144e-09 1.031462492281755078e+13 6.863115566763203125e+12 1.249696633696556091e+04
1.887391822135097374e-09 1.452804921841347070e+13 9.776867581419164062e+12 1.164132356429100037e+04
1.610262027560939187e-09 2.040431432304268359e+13 1.386584981117860156e+13 1.430980752849578857e+04
1.373823795883262391e-09 2.858171969462148438e+13 1.958573009406657812e+13 8.131835811614990234e+03
1.172102297533480408e-09 3.993879964205138281e+13 2.756414793661825781e+13 1.061884507989883423e+04
1.000000000000000062e-09 5.568450735945894531e+13 3.866526144615553906e+13 1.395383029675483704e+04
